page,row_index,y_center,token_count,row_text
3,77,3446.537878787879,66,"save | (hide | hide | Diginex | Jul 28,2025 12.57 PM | Diginex is | Diginex is a sustainability software provider | that specializes in ESG reporting and supply_ | sustainability software provider | diginex - | solutions com | 51-200 | S.A.R | Hong Kong | nla | nla | diginex-solutions - | esig | Load contacts | ntacts | Public | 2017 | Jul 28, 2021 | Series A | Series | 0 Hearst Magazines | Hearst Magazines | nja | nia | Hearst Magazines | nia | nla | nla | nia | nja | nia | nja | nia | nia | nla | nja | nia | nja | nia | nja | nia | nla | nja | nja | nfa | nia | nla | nja | Hong Kong; HK | Hong | Kong;' | HK | nla | nja | nja | nfa | nla | nfa | nia | nla | nja"
3,78,3491.6309523809523,42,"save | (hide | Meridia | Jul 28,2025 12:57 PM | Meridia is an AgTech company specializing in | field data solutions for smallholder-heavy_ | meridia land | 51-200 | Netherlands | North Holland | Amsterdam | meridialand | Load contacts | ntacts | Venture Capital | 2015 | 5.6 | 5.6 | Apr 22, 2024 | Series | Cerulean Ventures | nia | Omidyar Network | nla | nla | nia | nia | 2% | F1% | -1% | 13% | ""67% | 91% | 84% | 100% | -96 % | Science Park 408; Amsterdam; North Holland 1098 XH, NL | nla | nla | nfa | nla | nfa"
3,79,3536.6744186046512,43,"save | hide | Arkestro | Jul | 28,2025 12:57 PM | Arkestro is | company that specializes in Predictive__ | procurement technology | arkestro.com | 51-200 | 103 | United States | (USA) | California | San Francisco | bidops | Load contacts | ntacts | Venture Capital | 2017 | May 13, 2025 | Series E | Activant Capital | nia | fourmorecapital cc | nla | nla | nia | nia | nla | nia | 4% | 9% | 74% | 368% | 472% | nla | San Francisco, CA, US | nla | nla | nfa | nla | nla"
3,80,3581.7441860465115,43,"save | hide | SVT Robotics | Jul | 28, 2025 12.57 PM | SVT Robotics is a technology company | specializing in supply chain automation and_. | svtrobotics com | 51-200 | United States | (USA) | nla | nla | S1 t-robotics | Load contacts | ntacts | Private Equity | 2018 | 30.6 | Nov 15, 2021 | Series | 9Yards Capital | nia | Cowboy Ventures | nla | nla | nia | nia | -17% | -28% | -36 % | 36 % | 46% | -46% | 22% | 126 % | 17% | 730 W 2Oth St; Norfolk, Virginia 23517,US | nla | nja | nla | nfa | nfa"
3,81,3626.8333333333335,42,"save | hide | Hotlink | Jul 28,2025 12:57 PM | Hotlink is a B2B trade platform that facilitates | seamless business connections and:_. | hotlink com | 11-50 | 250 | India | Haryana | Gurugram | hotlink | Load contacts | ntacts | Venture | Venture Capital | Capital | 2011 | Aug 8,2011 | Series | Foundation Capitab | nia | leapfrogventures ( | nla | nia | nia | nia | 2% | 9% | 16 % | 20% | 30% | 35% | 42% | nla | DLF Phase 2; Gurugram; Haryana 122008, IN | nla | nla | nfa | nla | nfa"
3,82,3671.906976744186,43,"save | hide | Akinon | Jul | 128,2025 12.57 PM | Akinon is a software development company | specializing in digital commerce solutions __ | akinon.com | 201-500 | 254 | Turkey | istanbul | Istanbul | alinon | Load contacts | ntacts | Private Equity | 2016 | 25 | Aug 12, 2021 | Series B | Actera Group | nia | bossa invest | nla | nfa | nia | 35 | nia | ~15% | -26% | ~38% | 435% | -40% | 221% | 80% | ~22% | Teknokent YTU Davutpasa; Istanbul, TR | nla | nla | nfa | nla | nla"
3,83,3716.6162790697676,43,"save | hide | GoExpedi | Jul 28, 2025 12.57 PM | GoExpedi is an industrial supply company that | revolutionizes the supply chain for heavy_. | goexpedi.com | 51-200 | (USA) | United States | Texas | Houston | guexpedi | Load contacts | ntacts | Private Equity | 2017 | 108.3 | Nov 22, 2022 | Series D | Blue Bear Capital | nla | bossa invest | nla | nla | nla | nla | -14% | -16 % | 16 % | -16 % | -49% | -66 % | 68% | -47% | nja | 8844 N Sam Houston Pkwy W; Suite 210; Houston, Texas 77064, | US | nfa | nja | nla | nla | nla"
3,84,3761.714285714286,42,"save | hide | Maxa | Jul 28,2025 12:57 PM | Maxa Al Inc_ is a data analytics company that | specializes in | automating financial and _ | maxa.ai | 51-200 | HI Canada | Quebec | Montreal | caherence45 | Load contacts | ntacts | Venture Capital | 2019 | 23.8 | May 28, 2024 | Series | Amiral Ventures | nla | Anges Quebec | nla | nfa | nla | nla | ~4% | 8% | 8 % | 34% | 165% | 372% | 466 % | 672% | nla | 1Place Ville-Marie; 12102; Montreal, Quebec H3B 3Y1, CA | nla | nla | nfa | nla | nfa"
3,85,3806.568181818182,44,"save | hide | DotPe | Jul | 128,2025 12.57 PM | DotPe is a technology solutions provider that | offers a comprehensive suite of tools for__ | dotpe.in | 501-1,000 | 673 | India | Haryana | Gurugram | dutpein | Load contacts | ntacts | Private Equity | 2019 | 90 | 54.5 | Sep 14, 2022 | Series B | Info Edge Ventures | Corporate | Fosun RZ Capital | Rista Mobility | nla | 75 | nla | ~1% | ~2% | 2% | -0% | 12% | 56 % | 226 % | 1,671% | nfa | Gurgaon; Haryana 122001, IN | nla | nfa | nfa | nla | nla"
3,86,3851.654761904762,42,"save | hide | Sera Systems | Jul 28,2025 12.57 PM | Sera Systems Inc is a software company that | provides field service management solution_ | sera.tech | 11-50 | (USA) | United States | nla | nla | ~serviceshiftsoftware | Load contacts | ntacts | Venture Capital | 2018 | 11.7 | nla | May 24, 2023 | Series B | nla | nla | Southland Industri | nla | nla | nla | nla | 421% | -28% | -10% | 2% | 135% | nja | nla | -26% | 923 Minters Chapel Rd; Suite 200; Grapevine, Texas 76051, US | nfa | nja | nla | nfa | nja"
3,87,3896.4285714285716,42,"save | hide | Tezign #J24 | Jul 28,2025 12.57 PM | Tezign is a digital marketing agency | specializing in content creation and _ | tezign com | 201-500 | 136 | China | Shanghai | Shanghai | tezign | %e7%/89%b9%e8... | Load contacts | ntacts | Private Equity | 2015 | 51.1 | Oct 24, 2021 | Series D | Temasek | Corporate | hsgcap com | dipp, inc | 1.5M | 15M | nja | ~3% | 3% | 5% | -12% | -7% | 5% | 49% | 53% | ""IAKES+Owework; 412; Eam, Eivm 200000, CN | nla | nla | nfa | nla | nfa"
3,88,3941.3522727272725,44,"save | hide | Hyperlounge | Jul 28,2025 12.57 PM | 44-41 0/0[42l2Tl is a data analysis service | company that provides subscription-based_ | hyperlounge.ai | 51-200 | South Korea | Seoul | Seoul | Iperlounge | Load contacts | ntacts | Venture Capital | 2020 | 7.8 | 7.8 | Nov 21,,2022 | Series | Altara Ventures | nja | rkpsg com | nia | nia | nja | nja | -8% | -32% | 32% | -32% | 32% | 30% | 40% | 133% | nfa | nla | 485443374452 130; 4s2itji2 14012; 48544, | 04788,KR | nla | nfa | nfa | nla | nfal"
3,89,3986.3809523809523,42,"save | hide | enVista | Jul 28,2025 12.57 PM | enVista is a consulting firm specializing in | supply chain strategy and enterprise _ | envistacorp com | 201-500 | 491 | (USA) | United States | Indiana | Carmel | erivista | Load contacts | ntacts | Venture Capital | 2002 | 16.1 | Nov 30, 2010 | Series B | Borealis Ventures | Corporate | egancapital com | HCM Systems | nja | 50 | nja | 0% | 1% | 4% | -17% | -36 % | ~27%/ | 18 % | 5% | 11555 N. Meridian St , Suite 300; Carmel, IN 46032,US | nia | nja | nla | nia | nja"
3,90,4031.4523809523807,42,"save | hide | Curri | Jul 28,2025 12.57 PM | Curri is a logistics company specializing in | last-mile delivery services for construction_. | curri com | 51-200 | United States | (USA) | California | Ventura | cuirri | Load contacts | ntacts | Venture Capital | 2018 | 48.1 | nja | Jul 21,,2024 | Series B | applicocapital com | nja | Initialized Capital | nia | nia | nja | nja | 7% | 11% | 21% | 43% | 46% | 276% | 1,261% | 16 % | Ventura, California 93001,US | nla | nla | nla | nla | nfa"
3,91,4076.4767441860463,43,"save | hide | Tenderd | Jul | 28,2025 12:57 PM | specializes in fleet management and__ | Tenderd is a technology company that | tenderd com | 51-200 | United Arab | Emirates | Dubai | Dubai | tenderd | Load contacts | ntacts | Venture Capital | 2018 | 35.8 | Jun 10, 2024 | Series | A.P: Moller Holding | nja | Combinator | nia | nia | nja | nja | 4% | ~2% | -2% | 3% | 15% | 38% | 58% | 161% | nla | Jumeirah Lake Towers; Dubai; Dubai, AE | nfa | nla | nfa | nla | nfa"
3,92,4121.583333333333,42,"save | hide | PlanRadar | Jul 28,2025 12.57 PM | PlanRadar is a software company that | provides | digital platform for construction__. | planradar.com | 201-500 | 445 | Austria | Vienna | Vienna | planradar | Load contacts | ntacts | Private Equity | 2013 | 103.1 | 67.9 | Jan 19,2022 | Series B | volksbank-ventures berlin | nja | Insight Partners | nia | nia | nja | nja | 1% | 4% | 1% | 35% | 155% | 373% | 2% | Wien, Wien 1010, AT | nla | nja | nfa | nla | nfa"
3,93,4166.25641025641,39,"save | hide | Meal Ticket | Jul 28,2025 12.57 PM | Meal Ticket is a software company that | provides specialized solutions for foodservi__. | mealticket com | 51-200 | United States | (USA) | Idaho | Boise | meal-ticket | Load contacts | ntacts | Venture Capital | 2010 | Jul 14,2015 | Series | Techstars | Corporate | Techstars | Trackmax Profit In | nja | nja | 3% | 10% | 10% | 6% | 51% | 127% | ""156% | nla | 1555 SHORELINE DRIVE; #150; BOISE, Idaho 83702,US | nla | nla | nla | nla | nfa"
3,94,4211.58510638298,47,"save | hide | Go Autonomous | Jul | 28,2025 12:57 PM | specializing in Al-powered automation_. | Go Autonomous is | software company | goautonomous.io | 11-50 | Denmark | nla | Copenhagen | gu)-autonomous | Load contacts | ntacts | Venture Capital | 2020 | 13.3 | 10.3 | Feb 13, 2024 | Series A | 42cap | nja | 42cap | Ridge | nia | nia | nja | nja | 3% | 3% | 8% | 8 % | 64% | 146% | 611% | nla | 7% | Frederiksborggade 1; 3rd floor; right; Copenhagen, Capital | Region 1360, | DK | nfa | nfa | nfa | nla | nla"
3,95,4256.170454545454,44,"save | (hide | 4intelligence | ~Jul 28,2025 12.57 PM | 4intelligence is | consulting firm that specializes in providing_. | data analytics and | 4intelligence.ai | 51-200 | Brazil | nla | nla | 4intelligence-data- | science | Load contacts | ntacts | Other Financial | Sponsor | 2016 | Jun 21, 2021 | Series | Airborne Ventures | nja | Airborne Ventures | nia | nia | nja | nja | 5% | -2% | ~22% | -22% | ~34% | -23% | 1% | nla | 28% | Sao Paulo, SP 01418-200,BR | Alameda Santos; 2400; Alameda Santos, 2400, Jardim Paulista , | nfa | nja | nfa | nla | nfa"
3,96,4301.341463414634,41,"save | hide | Smacc | Jul 28,2025 12.57 PM | SMACC is a software company that | specializes in providing enterprise resource__ | smacc com | 51-200 | Saudi Arabia | Riyadh | Riyadh | srnaccsoftware | Load contacts | ntacts | Venture Capital | 1980 | nia | Dec 31, 2016 | Series | nja | nja | nja | nia | nja | nja | nja | nla | 23% | 94% | 117% | 105% | 516 % | 1,750% | -18% | Riyadh; Riyadh 11564, SA | Eastern Ring Road, Exit 14, Al Riyan Area Riyadh, Saudi Arabia; | nla | nla | nla | nla | nfa"
3,97,4346.488372093023,43,"save | hide | intelmatix | Jul | 28,2025 12:57 PM | Intelmatix is a technology company | specializing in Al and decision intelligence_ | intelmatix.ai | 51-200 | Saudi Arabia | Riyadh | Riyadh | intelmatix | Load contacts | ntacts | Venture Capital | 2021 | 20 | Jul 30, 2024 | Series | Rua Growth Fund | nja | Svc | Shorooq | nia | nia | nja | nja | 12% | 58 % | 58% | 80% | 54% | 260% | 1,700% | nfa | 4% | nla | nfa | nla | nfa | nla | nfa"
3,98,4390.988095238095,42,"save | hide | Verity | Jul 28,2025 12.57 PM | Verity is | automated inventory management solutions__ | technology company specializing in | verity net | 51-200 | 178 | Switzerland | Zurich | Zurich | verity-studios | Load contacts | ntacts | Venture Capital | 2014 | Jul 10, 2023 | Series B | AP: Moller Holding | Corporate | Sony Innovation Fi | nia | nia | nja | nja | 4% | 5% | ~10% | 10% | 37% | 85% | 187% | 85% | 43% | Binzmiihlestrasse 81; Zurich, CH | nfa | nla | nfa | nfa | nfa"
3,99,4436.636363636362,44,"save | hide | Praktis | Jul 28,2025 12.57 PM | Praktis is a supply chain solutions provider | that | specializes in manufacturing and logisti__ | praktis.co | 201-500 | 210 | Indonesia | Jakarta | South Jakarta | plakasa-triputra - | stilusi | Load contacts | ntacts | Venture Capital | 2017 | 20 | Apr 30,2023 | Series | East Ventures | nja | East Ventures | nia | nia | nla | nja | 8 % | -10% | 1% | 9% | 165% | 600% | 1,400% | 19% | JI. Mataram No.6 , Selong, Kebayoran Baru; Jakarta Selatan, | Jakarta, ID | nla | nla | nla | nla | nfa"
3,100,4481.144444444447,45,"save | hide | Tradlinx | Jul 28,2025 12.57 PM | Tradlinx is a | offers the Zimgo service, | logistics software provider that | cloud-based__. | tradlinx com | 51-200 | S.A.R | Hong | Kong | Hong Kong Island | Tamar Park | tr adlinxcorp | Load contacts | ntacts | Venture Capital | 2015 | 9.5 | Nov 14,2022 | Series B | aventures co.kr | nja | BNK Venture Capi | nia | nia | nja | nla | 6 % | 9% | 7% | 45% | 314% | nla | nfa | -14% | RM 4, I7/F SINGGA COMM CTR; 144-151 CONNAUGHT RD | WEST SAI; YING PUN; HONG KONG, HK | nla | nla | nfa | nla | nfa"
3,101,4526.060975609755,41,"save | hide | Fresho | Jul 28,2025 12.57 PM | Fresho is | wholesale food supply management: It offer_ | software provider specializing in | fresho.com | 51-200 | Australia | Victoria | Melbourne | fresho- | Load contacts | ntacts | Venture Capital | 2016 | 34.2 | Nov 25, 2024 | Series B | nla | nla | SecondQuarter Ve | nla | nla | nla | nla | 7% | 11% | 28% | 35% | 37% | 88% | 220% | nja | 412 St Kilda Rd; Melbourne, Victoria 3004, AU | nja | nja | nfa | nla | nla"
3,102,4571.733333333332,45,"save | hide | Logixboard | Jul 28,2025 12.57 PM | Logixboard is a logistics technology provider | that offers a customer | experience platform_. | logixboard com | 51-200 | United States | (USA) | Washington | Seattle | logixboard | Load contacts | ntacts | Private Equity | 2016 | 50.8 | Jan 25,,2022 | Series B | bragielbrothers com | nla | Redpoint | 0 F-Pi | nla | nla | nla | nla | ~2% | ~2% | 2% | -41% | -60% | -52% | 27% | 206% | 4% | 1100 NE Campus Pkwy; Suite 200; Seattle, Washington 98105, | US | nla | nla | nfa | nla | nfa"
3,103,4616.355555555556,45,"save | hide | MyCarrier | Jul | 28,2025 12:57 PM | MyCarrier is a | offers | comprehensive platform for freight_ | logistics software provider that | go mycarrierio | 51-200 | United States | (USA) | Arizona | Scottsdale | mycarriertms | Load contacts | ntacts | Venture Capital | 2017 | 36.3 | Sep 12, 2022 | Series B | Greycroft | Corporate | NewRoad Capital | | nla | nla | nla | nla | -10% | ~15% | -15% | -15% | 4% | 21% | 136% | nla | 70% | 15950 N 76th St; Scottsdale, Arizona 85260,US | nfa | nla | nfa | nfa | nla"
3,104,4661.655555555555,45,"save | hide | Ugaoo | Jul 28,2025 12.57 PM | Ugaoo is an online plant store specializing in a | wide range of gardening products, including_. | ugaoo.com | 51-200 | 147 | India | Maharashtra | Pune | uilaoo | Load contacts | ntacts | Venture | Venture Capital | Capital | 2015 | 5.6 | Nov 11, 2024 | Series | DSG Consumer Partners | nla | v3 Ventures | nla | nla | nla | nla | 5% | 10% | 31% | 96% | 286% | 600% | 818% | nja | Ugaoo,03-111, Third floor; WeWork Eleven West;; Pancard Club | Road, Baner; Pune | Maharashtra 411045, IN | nla | nja | nfa | nfa | nfa"
3,105,4706.464285714285,42,"save | hide | Mappedin | Jul 28,2025 12.57 PM | Mappedin Inc_ is a mapping software provider | specializing in indoor mapping and navigatio_. | mappedin com | 51-200 | 95 | FI Canada | Ontario | Waterloo | mappedin | Load contacts | ntacts | Private Equity | 2011 | 16.1 | 8.6 | Feb 21, 2023 | Series | Channel Equity Partners | nla | Channel Equity Pa | nla | nla | nla | nla | ~1% | 2% | ~1% | -7%6 | 28% | 48% | 86 % | nla | 14 Erb St W; Waterloo, Ontario NZL 1S7, CA | nla | nla | nfa | nla | nfa"
3,106,4751.268292682928,41,"save | hide | ItrxxbnitrefAJ | Jul 28,2025 12.57 PM | RTMAP is a software service provider | specializing in smart retail solutions and_ | rtmap com | 1-10 | China | Beijing | Haidian | %e5""8c%97%e4.. | Load contacts | ntacts | Venture Capital | 2011 | nla | Oct 14,2015 | Series C | nla | nla | China Broadband | nla | nla | nla | nla | nfa | 34% | 12 | 1% | 1% | nfa | 5% | 27% | nla | Xiz,1L5, CN | nfa | nla | nfa | nfa | nla"
3,107,4796.284090909091,44,"save | hide | Altana | Jul 28,2025 12.57 PM | Altana is a technology company specializing | in supply chain management and complianc_. | altana,ai | ""51-200 | 258 | (USA) | United States | New York | New York | altana-trade | Load contacts | ntacts | Venture Capital | 2018 | 322 | 200 | Jul 28, 2024 | Series C | Activate Capital | nla | fourmorecapital cc | nla | nla | nla | 24 | nla | 7% | 8 % | 30% | 89% | 150% | 706% | nla | -29% | New York, NY, US | nfa | nja | nfa | nla | nja"
3,108,4841.521276595744,47,"save | hide | Jugnu | Jul 28,2025 12.57 PM | Jugnu is a B2B | empowers small retail stores in | commerce platform that | Pakistan | by_ | jugnu pk | 201-500 | 318 | Pakistan | Punjab | Lahore | jugnutech | Load contacts | ntacts | Venture Capital | 2019 | 24.4 | 22.5 | Mar 23,2022 | Series /= | Sarmayacar | nla | Sary | Sarmaye | nla | nla | nla | 30 | nla | 41% | 1% | ~1% | -24% | 62% | 478% | nfa | nla | Lahore, Pakistan; Lahore, Punjab, PK | nla | nla | nfa | nla | nfa"
3,109,4886.170731707316,41,"save | hide | Partful | Jul 28,2025 12.57 PM | Partful is a software company that specializes | in providing 3D exploded parts catalogs and_ | partful.io | 11-50 | (UK) | United Kingdom | England | Manchester | stimsonvt | Load contacts | ntacts | Private Equity | 2017 | 14.6 | Dec 9 2024 | Series / | Blumberg Capital | nla | Northern Gritstone | nla | nla | nla | nla | 4% | 7% | 10% | nla | nfa | nla | nla | nfa | 24 Lever Street; Third Floor; Manchester; England MI 1DZ, GB | nfa | nfa | nfa | nfa | nla"
3,110,4931.217391304349,46,"save | hide | Greenly | Certified B Corp | Jul 28,2025 12.57 PM | Greenly is a carbon management consulting | company that offers solutions for businesse__ | greenly earth | 51-200 | 308 | United States | (USA) | New York | New York | eenly-earth | Load contacts | ntacts | Venture | Venture Capital | Capital | 2019 | 52.5 | Mar 19, 2024 | Series B | Bgv | nla | Bpifrance French | nla | nla | nla | 25 | nla | 2% | 12% | 28% | 28 % | 45% | 190% | 503% | 1,825% | 3% | 1411 Broadway; New York, NY 11106, US | nla | nja | nfa | nja | nja"
